Datetime,Electric Power (kW),Thermal Power (kW),Irradiance (W/m2),Cost (Eur/kW),Access Tariff (Eur/kWh),PHP Tariff (Eur/kWh)
2022-01-13 14:00:00+00:00,683.786,13.5,839.792724609375,0.21375,0.0099,0.0
2022-01-13 15:00:00+00:00,698.597,69.0,798.9912719726562,0.21389,0.0099,0.0
2022-01-13 16:00:00+00:00,762.938,339.3,702.6867065429688,0.22013999999999997,0.0099,0.0
2022-01-13 17:00:00+00:00,786.32,60.2,495.35015869140625,0.22957,0.0099,0.0
2022-01-13 18:00:00+00:00,819.078,163.9,43.511741638183594,0.25945,0.0099,0.0
2022-01-13 19:00:00+00:00,822.559,236.7,0.0,0.26294999999999996,0.0108,0.0018816666666666665
2022-01-13 20:00:00+00:00,768.55,150.9,0.0,0.25246,0.0108,0.0018816666666666665
2022-01-13 21:00:00+00:00,752.601,60.1,0.0,0.2301,0.0108,0.0018816666666666665
2022-01-13 22:00:00+00:00,698.415,44.9,0.0,0.21765,0.0099,0.0
2022-01-13 23:00:00+00:00,569.854,2.2,0.0,0.20799,0.0078,0.0
2022-01-14 00:00:00+00:00,313.309,2.1,0.0,0.205,0.0078,0.0
2022-01-14 01:00:00+00:00,294.669,2.1,0.0,0.19996,0.0078,0.0
2022-01-14 02:00:00+00:00,281.699,2.1,0.0,0.19641999999999998,0.0078,0.0
2022-01-14 03:00:00+00:00,231.916,2.2,0.0,0.19277,0.0069,0.0
2022-01-14 04:00:00+00:00,210.827,2.0,0.0,0.19243000000000002,0.0069,0.0
2022-01-14 05:00:00+00:00,231.95,2.2,0.0,0.1976,0.0069,0.0
2022-01-14 06:00:00+00:00,233.005,2.1,0.0,0.20626,0.0069,0.0
2022-01-14 07:00:00+00:00,252.08,2.1,0.0,0.2052,0.0078,0.0
2022-01-14 08:00:00+00:00,302.367,2.1,0.0,0.20907,0.0078,0.0
2022-01-14 09:00:00+00:00,370.194,2.0,236.01242065429688,0.2078,0.0099,0.0
2022-01-14 10:00:00+00:00,683.145,2.3,610.0311279296875,0.19999,0.0108,0.0018816666666666665
2022-01-14 11:00:00+00:00,703.496,2.0,757.6729736328125,0.18252000000000002,0.0108,0.0018816666666666665
2022-01-14 12:00:00+00:00,715.451,2.1,820.053466796875,0.18030000000000002,0.0099,0.0
2022-01-14 13:00:00+00:00,729.103,2.2,799.7514038085938,0.18066,0.0099,0.0
2022-01-14 14:00:00+00:00,688.81,2.0,787.2506103515625,0.18030000000000002,0.0099,0.0
2022-01-14 15:00:00+00:00,704.244,133.3,689.1796875,0.18252000000000002,0.0099,0.0
2022-01-14 16:00:00+00:00,756.926,77.1,536.6806030273438,0.20034,0.0099,0.0
2022-01-14 17:00:00+00:00,810.465,168.4,274.9324645996094,0.20907,0.0099,0.0
2022-01-14 18:00:00+00:00,825.707,154.4,14.164758682250977,0.22561,0.0099,0.0
2022-01-14 19:00:00+00:00,830.768,197.9,0.0,0.23365,0.0108,0.0018816666666666665
2022-01-14 20:00:00+00:00,799.062,129.2,0.0,0.23501,0.0108,0.0018816666666666665
2022-01-14 21:00:00+00:00,773.688,75.9,0.0,0.22561,0.0108,0.0018816666666666665
2022-01-14 22:00:00+00:00,723.928,94.6,0.0,0.21668,0.0099,0.0
2022-01-14 23:00:00+00:00,579.874,2.3,0.0,0.20596,0.0078,0.0
2022-01-15 00:00:00+00:00,314.057,2.3,0.0,0.22200999999999999,0.0078,0.0
2022-01-15 01:00:00+00:00,291.978,2.1,0.0,0.21492,0.0078,0.0
2022-01-15 02:00:00+00:00,281.958,2.1,0.0,0.20961000000000002,0.0078,0.0
2022-01-15 03:00:00+00:00,230.067,2.2,0.0,0.19669999999999999,0.0069,0.0
2022-01-15 04:00:00+00:00,208.98,2.1,0.0,0.19304,0.0069,0.0
2022-01-15 05:00:00+00:00,233.629,2.3,0.0,0.19505,0.0069,0.0
2022-01-15 06:00:00+00:00,227.439,2.0,0.0,0.2009,0.0069,0.0
2022-01-15 07:00:00+00:00,236.693,2.1,0.0,0.21721000000000001,0.0078,0.0
2022-01-15 08:00:00+00:00,232.33,2.0,0.0,0.22376,0.0078,0.0
2022-01-15 09:00:00+00:00,321.765,52.1,130.24044799804688,0.22576,0.0099,0.0
2022-01-15 10:00:00+00:00,687.253,276.2,482.6346740722656,0.22238999999999998,0.0108,0.0018816666666666665
2022-01-15 11:00:00+00:00,682.166,77.5,566.3069458007812,0.21492,0.0108,0.0018816666666666665
2022-01-15 12:00:00+00:00,706.13,172.4,77.09894561767578,0.20843,0.0099,0.0
2022-01-15 13:00:00+00:00,749.85,328.2,373.7168884277344,0.2,0.0099,0.0
2022-01-15 14:00:00+00:00,712.241,2.1,670.8436889648438,0.20309,0.0099,0.0
2022-01-15 15:00:00+00:00,744.32,175.5,729.50390625,0.21398,0.0099,0.0
2022-01-15 16:00:00+00:00,805.902,352.0,599.7324829101562,0.21863,0.0099,0.0
2022-01-15 17:00:00+00:00,824.278,60.0,490.3327331542969,0.23167,0.0099,0.0
2022-01-15 18:00:00+00:00,848.145,215.3,27.675981521606445,0.26703,0.0099,0.0
2022-01-15 19:00:00+00:00,850.684,228.6,0.0,0.26141000000000003,0.0108,0.0018816666666666665
2022-01-15 20:00:00+00:00,815.297,2.0,0.0,0.24362,0.0108,0.0018816666666666665
2022-01-15 21:00:00+00:00,840.113,267.0,0.0,0.22785,0.0108,0.0018816666666666665
2022-01-15 22:00:00+00:00,717.659,2.0,0.0,0.22266,0.0099,0.0
2022-01-15 23:00:00+00:00,594.532,2.0,0.0,0.217,0.0078,0.0
2022-01-16 00:00:00+00:00,352.28,2.3,0.0,0.22591999999999998,0.0078,0.0
2022-01-16 01:00:00+00:00,303.631,2.1,0.0,0.216,0.0078,0.0
2022-01-16 02:00:00+00:00,311.164,2.1,0.0,0.20762,0.0078,0.0
2022-01-16 03:00:00+00:00,253.145,2.1,0.0,0.19722,0.0069,0.0
2022-01-16 04:00:00+00:00,230.679,2.1,0.0,0.18669999999999998,0.0069,0.0
2022-01-16 05:00:00+00:00,250.304,2.2,0.0,0.1866,0.0069,0.0
2022-01-16 06:00:00+00:00,254.322,2.1,0.0,0.19801,0.0069,0.0
2022-01-16 07:00:00+00:00,261.022,2.1,0.0,0.20003,0.0078,0.0
2022-01-16 08:00:00+00:00,239.122,2.1,0.0,0.2,0.0078,0.0
2022-01-16 09:00:00+00:00,313.072,2.0,120.69253540039062,0.20486000000000001,0.0099,0.0
2022-01-16 10:00:00+00:00,686.571,267.0,330.8394470214844,0.2045,0.0108,0.0018816666666666665
2022-01-16 11:00:00+00:00,672.68,51.0,462.80029296875,0.20443,0.0108,0.0018816666666666665
2022-01-16 12:00:00+00:00,704.351,175.8,524.8998413085938,0.20521,0.0099,0.0
2022-01-16 13:00:00+00:00,744.265,340.7,367.1250305175781,0.19502,0.0099,0.0
2022-01-16 14:00:00+00:00,711.047,2.0,324.27850341796875,0.19190000000000002,0.0099,0.0
2022-01-16 15:00:00+00:00,755.099,231.0,708.1104736328125,0.19691999999999998,0.0099,0.0
2022-01-16 16:00:00+00:00,803.723,175.5,537.8573608398438,0.20102,0.0099,0.0
2022-01-16 17:00:00+00:00,870.234,178.8,350.76715087890625,0.22287,0.0099,0.0
2022-01-16 18:00:00+00:00,885.685,268.5,13.510335922241211,0.25745,0.0099,0.0
2022-01-16 19:00:00+00:00,828.463,28.8,0.0,0.26536000000000004,0.0108,0.0018816666666666665
2022-01-16 20:00:00+00:00,791.82,2.2,0.0,0.25712999999999997,0.0108,0.0018816666666666665
2022-01-16 21:00:00+00:00,766.279,2.1,0.0,0.24819999999999998,0.0108,0.0018816666666666665
2022-01-16 22:00:00+00:00,684.268,2.2,0.0,0.22852,0.0099,0.0
2022-01-16 23:00:00+00:00,575.511,2.0,0.0,0.21281999999999998,0.0078,0.0
2022-01-17 00:00:00+00:00,329.565,2.1,0.0,0.25253,0.0078,0.0
2022-01-17 01:00:00+00:00,262.134,2.0,0.0,0.24223,0.0078,0.0
2022-01-17 02:00:00+00:00,263.861,2.3,0.0,0.23225,0.0078,0.0
2022-01-17 03:00:00+00:00,218.635,2.1,0.0,0.21500999999999998,0.0069,0.0
2022-01-17 04:00:00+00:00,208.429,2.1,0.0,0.20955000000000001,0.0069,0.0
2022-01-17 05:00:00+00:00,232.112,2.1,0.0,0.22278,0.0069,0.0
2022-01-17 06:00:00+00:00,235.223,2.0,0.0,0.24993,0.0069,0.0
2022-01-17 07:00:00+00:00,242.74,2.2,0.0,0.27252,0.0078,0.0
2022-01-17 08:00:00+00:00,278.844,2.1,0.0,0.26436000000000004,0.0078,0.0
2022-01-17 09:00:00+00:00,371.804,2.0,222.45547485351562,0.25383,0.0099,0.0
2022-01-17 10:00:00+00:00,679.302,2.2,613.0557861328125,0.24111000000000002,0.0108,0.0018816666666666665
2022-01-17 11:00:00+00:00,692.411,2.0,737.9683837890625,0.23563,0.0108,0.0018816666666666665
2022-01-17 12:00:00+00:00,709.903,2.1,798.7264404296875,0.23563,0.0099,0.0
2022-01-17 13:00:00+00:00,717.684,2.1,823.49853515625,0.23516,0.0099,0.0
2022-01-17 14:00:00+00:00,665.598,3.3,817.041015625,0.23403,0.0099,0.0
2022-01-17 15:00:00+00:00,710.784,269.1,775.0328369140625,0.22911,0.0099,0.0
2022-01-17 16:00:00+00:00,692.09,81.5,687.2235717773438,0.23501,0.0099,0.0
2022-01-17 17:00:00+00:00,795.353,278.6,501.7691650390625,0.24863,0.0099,0.0
2022-01-17 18:00:00+00:00,777.394,2.1,52.81849670410156,0.26421,0.0099,0.0
2022-01-17 19:00:00+00:00,802.951,131.2,0.0,0.28568,0.0108,0.0018816666666666665
2022-01-17 20:00:00+00:00,786.184,219.2,0.0,0.27701,0.0108,0.0018816666666666665
2022-01-17 21:00:00+00:00,747.641,90.9,0.0,0.25764,0.0108,0.0018816666666666665
2022-01-17 22:00:00+00:00,692.407,56.3,0.0,0.24863,0.0099,0.0
2022-01-17 23:00:00+00:00,564.665,2.2,0.0,0.2296,0.0078,0.0
2022-01-18 00:00:00+00:00,317.325,2.1,0.0,0.2139,0.0078,0.0
2022-01-18 01:00:00+00:00,266.492,2.0,0.0,0.20327,0.0078,0.0
2022-01-18 02:00:00+00:00,267.902,2.1,0.0,0.20048,0.0078,0.0
2022-01-18 03:00:00+00:00,225.645,2.0,0.0,0.19452,0.0069,0.0
2022-01-18 04:00:00+00:00,226.317,2.3,0.0,0.19399,0.0069,0.0
2022-01-18 05:00:00+00:00,247.527,2.0,0.0,0.205,0.0069,0.0
2022-01-18 06:00:00+00:00,249.247,2.1,0.0,0.22394,0.0069,0.0
2022-01-18 07:00:00+00:00,257.81355,2.0,0.0,0.22784000000000001,0.0078,0.0
2022-01-18 08:00:00+00:00,280.10771,2.2,0.0,0.23542,0.0078,0.0
2022-01-18 09:00:00+00:00,382.54291,2.1,280.1091613769531,0.23178,0.0099,0.0
2022-01-18 10:00:00+00:00,683.84315,2.1,590.656494140625,0.22134,0.0108,0.0018816666666666665
2022-01-18 11:00:00+00:00,697.3829400000001,2.0,665.362548828125,0.21744,0.0108,0.0018816666666666665
2022-01-18 12:00:00+00:00,705.8484299999999,2.0,754.738037109375,0.21672999999999998,0.0099,0.0
2022-01-18 13:00:00+00:00,712.7131899999999,2.0,797.0068969726562,0.21672999999999998,0.0099,0.0
2022-01-18 14:00:00+00:00,677.9150699999999,2.2,824.2554931640625,0.21542,0.0099,0.0
2022-01-18 15:00:00+00:00,701.2134700000001,217.7,800.7791137695312,0.21224,0.0099,0.0
2022-01-18 16:00:00+00:00,698.47861,69.8,719.221923828125,0.218,0.0099,0.0
2022-01-18 17:00:00+00:00,796.88161,329.4,528.0254516601562,0.23178,0.0099,0.0
2022-01-18 18:00:00+00:00,776.29692,5.5,64.52308654785156,0.25481,0.0099,0.0
2022-01-18 19:00:00+00:00,795.54375,192.4,0.0,0.27222,0.0108,0.0018816666666666665
2022-01-18 20:00:00+00:00,774.2599000000001,161.5,0.0,0.25929,0.0108,0.0018816666666666665
2022-01-18 21:00:00+00:00,748.29324,94.0,0.0,0.24,0.0108,0.0018816666666666665
2022-01-18 22:00:00+00:00,680.37308,57.3,0.0,0.22584,0.0099,0.0
2022-01-18 23:00:00+00:00,538.57167,2.6,0.0,0.21353999999999998,0.0078,0.0
2022-01-19 00:00:00+00:00,292.19859,2.7,0.0,0.22468000000000002,0.0078,0.0
2022-01-19 01:00:00+00:00,243.82143000000002,2.6,0.0,0.21546,0.0078,0.0
2022-01-19 02:00:00+00:00,239.72656999999998,2.6,0.0,0.20369,0.0078,0.0
2022-01-19 03:00:00+00:00,204.40431999999998,2.6,0.0,0.19391,0.0069,0.0
2022-01-19 04:00:00+00:00,213.21493,2.6,0.0,0.18869999999999998,0.0069,0.0
2022-01-19 05:00:00+00:00,232.81927000000002,2.4,0.0,0.19536,0.0069,0.0
2022-01-19 06:00:00+00:00,233.66038,2.6,0.0,0.22281,0.0069,0.0
2022-01-19 07:00:00+00:00,245.592,2.7,0.0,0.22694999999999999,0.0078,0.0
2022-01-19 08:00:00+00:00,275.655,49.4,0.0,0.23914,0.0078,0.0
2022-01-19 09:00:00+00:00,400.59810999999996,237.2,311.4498596191406,0.23085,0.0099,0.0
2022-01-19 10:00:00+00:00,666.0276,134.9,665.9519653320312,0.21618,0.0108,0.0018816666666666665
2022-01-19 11:00:00+00:00,716.72996,180.3,797.9486694335938,0.20756,0.0108,0.0018816666666666665
2022-01-19 12:00:00+00:00,752.5394,323.4,857.027587890625,0.20756,0.0099,0.0
2022-01-19 13:00:00+00:00,729.38341,333.0,873.9096069335938,0.20696,0.0099,0.0
2022-01-19 14:00:00+00:00,689.75621,8.7,863.6322631835938,0.18030000000000002,0.0099,0.0
2022-01-19 15:00:00+00:00,706.49145,260.8,821.0247802734375,0.17964,0.0099,0.0
2022-01-19 16:00:00+00:00,697.79342,102.6,730.5266723632812,0.18419999999999997,0.0099,0.0
2022-01-19 17:00:00+00:00,780.76457,55.3,546.9598388671875,0.21764,0.0099,0.0
2022-01-19 18:00:00+00:00,874.51732,326.3,75.69863891601562,0.2381,0.0099,0.0
2022-01-19 19:00:00+00:00,782.73057,22.1,0.0,0.25981,0.0108,0.0018816666666666665
2022-01-19 20:00:00+00:00,769.627,181.5,0.0,0.25421,0.0108,0.0018816666666666665
2022-01-19 21:00:00+00:00,730.5099099999999,112.7,0.0,0.22225999999999999,0.0108,0.0018816666666666665
2022-01-19 22:00:00+00:00,679.47911,17.5,0.0,0.2088,0.0099,0.0
2022-01-19 23:00:00+00:00,560.69434,3.5,0.0,0.19109,0.0078,0.0
2022-01-20 00:00:00+00:00,292.24109999999996,3.7,0.0,0.19418000000000002,0.0078,0.0
2022-01-20 01:00:00+00:00,242.21109,3.7,0.0,0.18518,0.0078,0.0
2022-01-20 02:00:00+00:00,243.70053,3.9,0.0,0.17953,0.0078,0.0
2022-01-20 03:00:00+00:00,198.67173,3.6,0.0,0.17143,0.0069,0.0
2022-01-20 04:00:00+00:00,197.56286000000003,3.8,0.0,0.16818,0.0069,0.0
2022-01-20 05:00:00+00:00,210.91718000000003,3.6,0.0,0.17643999999999999,0.0069,0.0
2022-01-20 06:00:00+00:00,218.82921,3.9,0.0,0.18500999999999998,0.0069,0.0
2022-01-20 07:00:00+00:00,270.31657,83.2,0.0,0.20641,0.0078,0.0
2022-01-20 08:00:00+00:00,280.83387,78.2,0.0,0.21811000000000003,0.0078,0.0
2022-01-20 09:00:00+00:00,375.66636,100.4,300.397705078125,0.21681,0.0099,0.0
2022-01-20 10:00:00+00:00,748.40934,410.2,647.141845703125,0.20641,0.0108,0.0018816666666666665
2022-01-20 11:00:00+00:00,675.58923,164.5,775.5741577148438,0.18521,0.0108,0.0018816666666666665
2022-01-20 12:00:00+00:00,685.44856,208.4,833.2870483398438,0.17266,0.0099,0.0
2022-01-20 13:00:00+00:00,720.4049100000001,380.3,861.8069458007812,0.17201,0.0099,0.0
2022-01-20 14:00:00+00:00,667.72133,46.3,855.16796875,0.16311,0.0099,0.0
2022-01-20 15:00:00+00:00,719.4058299999999,140.9,813.850830078125,0.16069,0.0099,0.0
2022-01-20 16:00:00+00:00,769.78721,434.8,721.8724365234375,0.16405,0.0099,0.0
2022-01-20 17:00:00+00:00,757.1611899999999,101.6,535.2574462890625,0.20251,0.0099,0.0
2022-01-20 18:00:00+00:00,781.86656,67.9,74.03459930419922,0.21550999999999998,0.0099,0.0
2022-01-20 19:00:00+00:00,815.74519,324.2,0.0,0.23937999999999998,0.0108,0.0018816666666666665
2022-01-20 20:00:00+00:00,734.6434499999999,5.6,0.0,0.22063,0.0108,0.0018816666666666665
2022-01-20 21:00:00+00:00,751.72376,79.5,0.0,0.20901,0.0108,0.0018816666666666665
2022-01-20 22:00:00+00:00,716.29512,87.0,0.0,0.18644,0.0099,0.0
2022-01-20 23:00:00+00:00,565.88454,3.6,0.0,0.17643999999999999,0.0078,0.0
2022-01-21 00:00:00+00:00,304.32219999999995,3.7,0.0,0.18,0.0078,0.0
2022-01-21 01:00:00+00:00,281.4046799999999,3.6,0.0,0.16297,0.0078,0.0
2022-01-21 02:00:00+00:00,271.37180000000006,3.6,0.0,0.1595,0.0078,0.0
2022-01-21 03:00:00+00:00,219.79390999999998,3.9,0.0,0.15469999999999998,0.0069,0.0
2022-01-21 04:00:00+00:00,196.69236,3.7,0.0,0.15469999999999998,0.0069,0.0
2022-01-21 05:00:00+00:00,221.73694,3.7,0.0,0.15940000000000001,0.0069,0.0
2022-01-21 06:00:00+00:00,218.97413000000003,4.0,0.0,0.1611,0.0069,0.0
2022-01-21 07:00:00+00:00,268.70676000000003,83.3,0.0,0.185,0.0078,0.0
2022-01-21 08:00:00+00:00,273.45782999999994,100.9,0.0,0.20521999999999999,0.0078,0.0
2022-01-21 09:00:00+00:00,378.95165999999995,120.3,314.21405029296875,0.2043,0.0099,0.0
2022-01-21 10:00:00+00:00,758.92822,480.8,661.7081909179688,0.18456999999999998,0.0108,0.0018816666666666665
2022-01-21 11:00:00+00:00,694.5544699999999,138.2,789.1934814453125,0.16297,0.0108,0.0018816666666666665
2022-01-21 12:00:00+00:00,693.9691299999998,207.9,852.4376220703125,0.16152,0.0099,0.0
2022-01-21 13:00:00+00:00,732.1292500000001,321.2,866.3576049804688,0.1618,0.0099,0.0
2022-01-21 14:00:00+00:00,676.8099,5.7,831.8280639648438,0.1611,0.0099,0.0
2022-01-21 15:00:00+00:00,742.0214700000001,97.6,687.6475830078125,0.16,0.0099,0.0
2022-01-21 16:00:00+00:00,796.58661,429.4,406.7028503417969,0.16297,0.0099,0.0
2022-01-21 17:00:00+00:00,758.2532000000001,61.6,436.645751953125,0.18467,0.0099,0.0
2022-01-21 18:00:00+00:00,772.5043600000001,31.9,72.43326568603516,0.20615,0.0099,0.0
2022-01-21 19:00:00+00:00,808.50527,271.5,0.0,0.2147,0.0108,0.0018816666666666665
2022-01-21 20:00:00+00:00,747.6775499999999,5.8,0.0,0.21468,0.0108,0.0018816666666666665
2022-01-21 21:00:00+00:00,792.1587599999999,129.1,0.0,0.20957,0.0108,0.0018816666666666665
2022-01-21 22:00:00+00:00,716.60845,58.8,0.0,0.2017,0.0099,0.0
2022-01-21 23:00:00+00:00,575.49146,3.6,0.0,0.18486000000000002,0.0078,0.0
2022-01-22 00:00:00+00:00,304.57626,3.7,0.0,0.19288999999999998,0.0078,0.0
2022-01-22 01:00:00+00:00,278.54636999999997,3.8,0.0,0.175,0.0078,0.0
2022-01-22 02:00:00+00:00,271.03968,3.7,0.0,0.16846,0.0078,0.0
2022-01-22 03:00:00+00:00,218.30881,3.7,0.0,0.1669,0.0069,0.0
2022-01-22 04:00:00+00:00,195.28799,3.7,0.0,0.167,0.0069,0.0
2022-01-22 05:00:00+00:00,219.1721,3.8,0.0,0.168,0.0069,0.0
2022-01-22 06:00:00+00:00,214.39357000000004,3.7,0.0,0.16994,0.0069,0.0
2022-01-22 07:00:00+00:00,223.19643000000002,3.7,0.0,0.16994,0.0078,0.0
2022-01-22 08:00:00+00:00,227.13665000000003,3.9,0.0,0.16898,0.0078,0.0
2022-01-22 09:00:00+00:00,329.80988,46.0,303.06658935546875,0.18230000000000002,0.0099,0.0
2022-01-22 10:00:00+00:00,723.2993799999999,371.7,642.7545166015625,0.18828999999999999,0.0108,0.0018816666666666665
2022-01-22 11:00:00+00:00,649.6156699999999,72.5,775.0263061523438,0.184,0.0108,0.0018816666666666665
2022-01-22 12:00:00+00:00,657.7225699999999,63.6,837.6678466796875,0.18439,0.0099,0.0
2022-01-22 13:00:00+00:00,710.40517,353.2,864.5342407226562,0.19105,0.0099,0.0
2022-01-22 14:00:00+00:00,682.3712200000001,5.7,859.4146118164062,0.18999000000000002,0.0099,0.0
2022-01-22 15:00:00+00:00,688.15126,12.6,823.7000732421875,0.1915,0.0099,0.0
2022-01-22 16:00:00+00:00,794.85297,231.4,736.8483276367188,0.19390000000000002,0.0099,0.0
2022-01-22 17:00:00+00:00,828.8337299999998,243.0,558.71875,0.20499,0.0099,0.0
2022-01-22 18:00:00+00:00,801.29,5.4,94.52017211914062,0.22741,0.0099,0.0
2022-01-22 19:00:00+00:00,823.309,210.5,0.0,0.24527000000000002,0.0108,0.0018816666666666665
2022-01-22 20:00:00+00:00,782.216,114.1,0.0,0.22775,0.0108,0.0018816666666666665
2022-01-22 21:00:00+00:00,751.312,5.0,0.0,0.212,0.0108,0.0018816666666666665
2022-01-22 22:00:00+00:00,737.571,79.8,0.0,0.203,0.0099,0.0
2022-01-22 23:00:00+00:00,582.815,3.5,0.0,0.197,0.0078,0.0
2022-01-23 00:00:00+00:00,335.945,3.8,0.0,0.19713999999999998,0.0078,0.0
2022-01-23 01:00:00+00:00,306.705,3.7,0.0,0.19,0.0078,0.0
2022-01-23 02:00:00+00:00,305.216,3.7,0.0,0.18797999999999998,0.0078,0.0
2022-01-23 03:00:00+00:00,254.197,3.9,0.0,0.17973,0.0069,0.0
2022-01-23 04:00:00+00:00,233.964,3.8,0.0,0.17904,0.0069,0.0
2022-01-23 05:00:00+00:00,248.863,3.8,0.0,0.17949,0.0069,0.0
2022-01-23 06:00:00+00:00,254.819,3.8,0.0,0.17993,0.0069,0.0
2022-01-23 07:00:00+00:00,263.676,3.8,0.0,0.18999000000000002,0.0078,0.0
2022-01-23 08:00:00+00:00,237.324,3.8,0.0,0.19,0.0078,0.0
2022-01-23 09:00:00+00:00,333.118,46.6,324.4422607421875,0.19531,0.0099,0.0
2022-01-23 10:00:00+00:00,713.832,382.1,668.7699584960938,0.19534,0.0108,0.0018816666666666665
2022-01-23 11:00:00+00:00,645.662,27.2,785.3323974609375,0.19587000000000002,0.0108,0.0018816666666666665
2022-01-23 12:00:00+00:00,665.366,64.2,840.6893920898438,0.19541,0.0099,0.0
2022-01-23 13:00:00+00:00,716.184,353.4,866.7045288085938,0.18628999999999998,0.0099,0.0
2022-01-23 14:00:00+00:00,683.132,42.9,857.1407470703125,0.18449000000000002,0.0099,0.0
2022-01-23 15:00:00+00:00,680.495,5.2,821.19775390625,0.19,0.0099,0.0
2022-01-23 16:00:00+00:00,743.616,94.6,734.4974365234375,0.194,0.0099,0.0
2022-01-23 17:00:00+00:00,844.098,368.8,558.4490966796875,0.21495,0.0099,0.0
2022-01-23 18:00:00+00:00,791.554,25.8,104.10466003417969,0.23949,0.0099,0.0
2022-01-23 19:00:00+00:00,767.79,5.4,0.0,0.24431,0.0108,0.0018816666666666665
2022-01-23 20:00:00+00:00,739.419,5.6,0.0,0.249,0.0108,0.0018816666666666665
2022-01-23 21:00:00+00:00,724.52,5.3,0.0,0.24730000000000002,0.0108,0.0018816666666666665
2022-01-23 22:00:00+00:00,662.787,3.7,0.0,0.2228,0.0099,0.0
2022-01-23 23:00:00+00:00,567.466,3.5,0.0,0.2043,0.0078,0.0
2022-01-24 00:00:00+00:00,322.571,3.6,0.0,0.19027000000000002,0.0078,0.0
2022-01-24 01:00:00+00:00,269.721,3.8,0.0,0.17997,0.0078,0.0
2022-01-24 02:00:00+00:00,265.939,3.6,0.0,0.17899,0.0078,0.0
2022-01-24 03:00:00+00:00,227.514,3.6,0.0,0.17746,0.0069,0.0
2022-01-24 04:00:00+00:00,225.019,3.8,0.0,0.17761000000000002,0.0069,0.0
2022-01-24 05:00:00+00:00,245.191,3.6,0.0,0.19,0.0069,0.0
2022-01-24 06:00:00+00:00,244.747,3.5,0.0,0.22483,0.0069,0.0
2022-01-24 07:00:00+00:00,270.294,91.4,0.0,0.23753,0.0078,0.0
2022-01-24 08:00:00+00:00,272.521,86.1,0.0,0.24347,0.0078,0.0
2022-01-24 09:00:00+00:00,394.629,110.4,321.1392517089844,0.24347,0.0099,0.0
2022-01-24 10:00:00+00:00,761.039,497.9,653.5607299804688,0.23952,0.0108,0.0018816666666666665
2022-01-24 11:00:00+00:00,693.175,156.2,779.0426025390625,0.23399,0.0108,0.0018816666666666665
2022-01-24 12:00:00+00:00,708.289,200.4,839.0482788085938,0.23121,0.0099,0.0
2022-01-24 13:00:00+00:00,755.013,363.8,860.5148315429688,0.23063,0.0099,0.0
2022-01-24 14:00:00+00:00,694.329,5.5,858.8826293945312,0.2294,0.0099,0.0
2022-01-24 15:00:00+00:00,694.973,10.6,818.5674438476562,0.2305,0.0099,0.0
2022-01-24 16:00:00+00:00,856.113,130.9,741.3663940429688,0.23177,0.0099,0.0
2022-01-24 17:00:00+00:00,835.423,371.0,536.098388671875,0.24,0.0099,0.0
2022-01-24 18:00:00+00:00,772.103,27.5,101.92166900634766,0.265,0.0099,0.0
2022-01-24 19:00:00+00:00,766.342,5.8,0.0,0.29733,0.0108,0.0018816666666666665
2022-01-24 20:00:00+00:00,761.301,266.3,0.0,0.27498,0.0108,0.0018816666666666665
2022-01-24 21:00:00+00:00,711.73,9.5,0.0,0.25,0.0108,0.0018816666666666665
2022-01-24 22:00:00+00:00,674.12,4.1,0.0,0.23502,0.0099,0.0
2022-01-24 23:00:00+00:00,564.216,3.4,0.0,0.21502000000000002,0.0078,0.0
2022-01-25 00:00:00+00:00,306.554,3.5,0.0,0.22027000000000002,0.0078,0.0
2022-01-25 01:00:00+00:00,255.085,3.7,0.0,0.2129,0.0078,0.0
2022-01-25 02:00:00+00:00,260.54,3.7,0.0,0.20375,0.0078,0.0
2022-01-25 03:00:00+00:00,217.717,3.6,0.0,0.19624,0.0069,0.0
2022-01-25 04:00:00+00:00,216.916,3.6,0.0,0.19888999999999998,0.0069,0.0
2022-01-25 05:00:00+00:00,237.662,3.5,0.0,0.21500999999999998,0.0069,0.0
2022-01-25 06:00:00+00:00,240.638,3.7,0.0,0.225,0.0069,0.0
2022-01-25 07:00:00+00:00,272.009,79.2,0.0,0.22836,0.0078,0.0
2022-01-25 08:00:00+00:00,293.687,80.9,0.0,0.2364,0.0078,0.0
2022-01-25 09:00:00+00:00,403.843,112.8,317.7343444824219,0.2351,0.0099,0.0
2022-01-25 10:00:00+00:00,766.368,429.7,642.3369140625,0.22741,0.0108,0.0018816666666666665
2022-01-25 11:00:00+00:00,692.846,141.0,769.9238891601562,0.2228,0.0108,0.0018816666666666665
2022-01-25 12:00:00+00:00,709.801,206.0,832.8435668945312,0.2195,0.0099,0.0
2022-01-25 13:00:00+00:00,737.603,348.3,856.244384765625,0.21653,0.0099,0.0
2022-01-25 14:00:00+00:00,660.948,5.2,852.1691284179688,0.21631,0.0099,0.0
2022-01-25 15:00:00+00:00,695.242,31.1,818.1581420898438,0.21988999999999997,0.0099,0.0
2022-01-25 16:00:00+00:00,735.652,249.8,726.3519897460938,0.226,0.0099,0.0
2022-01-25 17:00:00+00:00,770.208,205.1,546.610107421875,0.23102,0.0099,0.0
2022-01-25 18:00:00+00:00,756.314,5.7,110.88186645507812,0.2391,0.0099,0.0
